,Time (EET),Ask,Bid,AskVolume,BidVolume
5389,2024-01-02 02:23:30.526,141.333,141.325,1.2,4.5
5390,2024-01-02 02:23:30.731,141.323,141.322,1.2,2.25
5391,2024-01-02 02:23:30.834,141.324,141.317,1.2,1.2
5392,2024-01-02 02:23:30.937,141.324,141.318,1.2,1.2
5393,2024-01-02 02:23:31.494,141.324,141.317,1.44,1.2
5394,2024-01-02 02:23:31.547,141.322,141.313,1.44,1.2
5395,2024-01-02 02:23:32.609,141.324,141.316,1.44,1.2
5396,2024-01-02 02:23:32.712,141.324,141.317,1.44,1.2
5397,2024-01-02 02:23:32.864,141.324,141.316,1.44,6.3
5398,2024-01-02 02:23:33.319,141.325,141.316,1.2,1.2
5399,2024-01-02 02:23:35.389,141.324,141.316,1.44,1.2
5400,2024-01-02 02:23:36.145,141.327,141.321,1.2,4.5
5401,2024-01-02 02:23:36.248,141.328,141.322,1.2,1.2
5402,2024-01-02 02:23:37.006,141.33,141.324,1.2,1.2
5403,2024-01-02 02:23:38.573,141.33,141.325,1.2,1.2
5404,2024-01-02 02:23:38.625,141.332,141.325,1.2,1.2
5405,2024-01-02 02:23:39.539,141.332,141.326,1.2,4.5
5406,2024-01-02 02:23:39.641,141.333,141.326,1.2,4.5
5407,2024-01-02 02:23:41.955,141.334,141.328,1.2,1.2
5408,2024-01-02 02:23:43.067,141.334,141.326,1.2,4.5
5409,2024-01-02 02:23:43.370,141.334,141.328,1.2,1.2
5410,2024-01-02 02:23:48.955,141.333,141.327,1.2,4.5
5411,2024-01-02 02:23:49.058,141.334,141.328,5.04,1.2
5412,2024-01-02 02:23:50.423,141.335,141.329,1.35,4.5
5413,2024-01-02 02:23:51.487,141.33,141.325,1.2,5.47
5414,2024-01-02 02:23:51.539,141.33,141.326,1.2,1.8
5415,2024-01-02 02:23:51.642,141.332,141.326,2.1,1.2
5416,2024-01-02 02:23:52.250,141.332,141.325,2.1,4.5
5417,2024-01-02 02:23:53.461,141.331,141.326,6.07,1.2
5418,2024-01-02 02:23:53.868,141.332,141.325,2.1,1.2
5419,2024-01-02 02:23:55.834,141.33,141.323,1.44,3.6
5420,2024-01-02 02:23:56.140,141.328,141.322,1.44,4.5
5421,2024-01-02 02:23:56.244,141.326,141.319,1.2,2.7
5422,2024-01-02 02:24:00.149,141.325,141.319,1.2,1.2
5423,2024-01-02 02:24:02.778,141.327,141.319,1.2,4.5
5424,2024-01-02 02:24:06.669,141.329,141.323,1.2,1.2
5425,2024-01-02 02:24:13.918,141.333,141.325,1.2,6.3
5426,2024-01-02 02:24:14.426,141.334,141.325,1.44,4.95
5427,2024-01-02 02:24:14.580,141.334,141.326,1.2,1.2
5428,2024-01-02 02:24:14.683,141.333,141.325,1.2,4.5
5429,2024-01-02 02:24:16.354,141.333,141.324,1.2,4.5
5430,2024-01-02 02:24:16.962,141.334,141.326,1.2,1.2
5431,2024-01-02 02:24:17.065,141.335,141.325,1.2,5.4
5432,2024-01-02 02:24:20.041,141.335,141.324,1.2,6.39
5433,2024-01-02 02:24:20.445,141.335,141.325,1.2,3.6
5434,2024-01-02 02:24:25.375,141.335,141.324,1.44,4.59
5435,2024-01-02 02:24:25.832,141.336,141.323,1.72,4.59
5436,2024-01-02 02:24:26.288,141.335,141.324,1.44,4.59
5437,2024-01-02 02:24:28.862,141.335,141.325,1.32,3.6
5438,2024-01-02 02:24:29.618,141.335,141.324,1.32,4.59
5439,2024-01-02 02:24:32.701,141.335,141.328,1.2,1.2
5440,2024-01-02 02:24:32.805,141.335,141.327,1.2,1.2
5441,2024-01-02 02:24:32.908,141.338,141.331,1.2,1.2
5442,2024-01-02 02:24:33.819,141.335,141.33,5.04,1.2
5443,2024-01-02 02:24:33.871,141.334,141.328,1.2,1.8
5444,2024-01-02 02:24:33.974,141.334,141.325,1.2,1.2
5445,2024-01-02 02:24:34.076,141.334,141.324,1.2,4.5
5446,2024-01-02 02:24:34.635,141.332,141.324,1.2,4.5
5447,2024-01-02 02:24:34.738,141.333,141.324,1.44,1.2
5448,2024-01-02 02:24:36.101,141.332,141.324,1.2,1.2
5449,2024-01-02 02:24:37.314,141.326,141.319,1.44,1.8
5450,2024-01-02 02:24:37.417,141.325,141.317,1.44,4.5
5451,2024-01-02 02:24:38.478,141.325,141.317,1.72,1.2
5452,2024-01-02 02:24:38.579,141.325,141.317,1.32,1.2
5453,2024-01-02 02:24:44.575,141.325,141.317,4.47,1.2
5454,2024-01-02 02:24:45.385,141.325,141.317,7.74,1.2
5455,2024-01-02 02:24:45.943,141.325,141.318,1.44,1.2
5456,2024-01-02 02:24:47.308,141.323,141.316,1.2,1.2
5457,2024-01-02 02:24:47.462,141.324,141.317,1.2,1.2
5458,2024-01-02 02:24:48.325,141.328,141.322,1.6,1.2
5459,2024-01-02 02:24:48.428,141.329,141.322,1.2,1.2
5460,2024-01-02 02:24:48.833,141.33,141.324,1.2,1.2
5461,2024-01-02 02:24:49.088,141.33,141.322,1.2,4.5
5462,2024-01-02 02:24:50.199,141.33,141.324,1.2,1.2
5463,2024-01-02 02:24:50.302,141.332,141.324,1.2,1.2
5464,2024-01-02 02:24:54.537,141.329,141.323,1.2,1.2
5465,2024-01-02 02:24:54.842,141.331,141.325,1.44,1.2
5466,2024-01-02 02:24:54.945,141.33,141.324,1.2,1.2
5467,2024-01-02 02:24:55.047,141.33,141.323,1.2,1.2
5468,2024-01-02 02:24:55.200,141.33,141.324,1.2,1.2
5469,2024-01-02 02:24:56.865,141.331,141.325,1.44,1.2
5470,2024-01-02 02:25:06.186,141.332,141.323,1.44,1.2
5471,2024-01-02 02:25:11.678,141.332,141.324,1.2,1.2
5472,2024-01-02 02:25:12.793,141.331,141.324,1.2,1.2
5473,2024-01-02 02:25:12.896,141.332,141.324,1.2,1.2
5474,2024-01-02 02:25:18.835,141.332,141.323,1.2,1.2
5475,2024-01-02 02:25:18.938,141.332,141.324,1.2,1.2
5476,2024-01-02 02:25:20.100,141.33,141.323,1.2,4.5
5477,2024-01-02 02:25:21.513,141.331,141.324,1.44,1.2
5478,2024-01-02 02:25:21.617,141.332,141.324,1.2,1.2
5479,2024-01-02 02:25:24.087,141.325,141.32,1.44,5.67
5480,2024-01-02 02:25:24.191,141.324,141.32,1.2,1.8
5481,2024-01-02 02:25:24.242,141.324,141.317,1.2,4.5
5482,2024-01-02 02:25:24.345,141.322,141.316,1.2,1.2
5483,2024-01-02 02:25:25.054,141.325,141.316,1.44,1.2
5484,2024-01-02 02:25:25.614,141.324,141.318,1.2,1.2
5485,2024-01-02 02:25:26.276,141.32,141.315,1.32,3.6
5486,2024-01-02 02:25:26.380,141.317,141.311,1.2,1.8
5487,2024-01-02 02:25:26.483,141.317,141.307,1.2,6.3
5488,2024-01-02 02:25:26.535,141.313,141.306,1.2,3.69
5489,2024-01-02 02:25:26.637,141.312,141.305,1.2,1.8
5490,2024-01-02 02:25:26.740,141.313,141.303,1.2,5.4
5491,2024-01-02 02:25:27.299,141.311,141.304,1.2,1.2
5492,2024-01-02 02:25:27.453,141.31,141.302,1.2,15.3
5493,2024-01-02 02:25:27.556,141.311,141.302,1.2,4.5
5494,2024-01-02 02:25:29.493,141.312,141.303,1.2,4.5
5495,2024-01-02 02:25:29.697,141.313,141.304,1.44,1.2
5496,2024-01-02 02:25:30.857,141.314,141.307,1.44,1.2
5497,2024-01-02 02:25:32.728,141.316,141.313,1.35,1.2
5498,2024-01-02 02:25:32.831,141.323,141.314,1.12,4.5
5499,2024-01-02 02:25:32.883,141.323,141.314,1.2,4.5
5500,2024-01-02 02:25:33.441,141.322,141.314,1.2,1.2
5501,2024-01-02 02:25:33.594,141.323,141.314,1.44,1.2
5502,2024-01-02 02:25:35.722,141.321,141.313,1.2,4.5
5503,2024-01-02 02:25:36.029,141.322,141.314,1.2,4.5
5504,2024-01-02 02:25:38.957,141.323,141.314,1.2,4.5
5505,2024-01-02 02:25:39.060,141.322,141.314,1.2,5.4
5506,2024-01-02 02:25:41.027,141.327,141.321,3.24,3.6
5507,2024-01-02 02:25:41.130,141.328,141.321,1.2,4.5
5508,2024-01-02 02:25:41.385,141.329,141.322,1.2,1.2
5509,2024-01-02 02:25:42.295,141.331,141.322,1.2,4.5
5510,2024-01-02 02:25:42.499,141.33,141.324,1.2,1.2
5511,2024-01-02 02:25:42.903,141.33,141.323,1.2,1.2
5512,2024-01-02 02:25:45.883,141.33,141.324,1.2,1.2
5513,2024-01-02 02:25:46.392,141.332,141.324,1.2,1.2
5514,2024-01-02 02:25:47.146,141.332,141.325,1.2,1.2
5515,2024-01-02 02:25:51.974,141.331,141.325,1.2,1.2
5516,2024-01-02 02:25:52.983,141.332,141.325,1.2,1.2
5517,2024-01-02 02:25:57.964,141.331,141.325,1.2,1.2
5518,2024-01-02 02:25:58.169,141.332,141.325,1.2,1.2
5519,2024-01-02 02:25:59.581,141.332,141.324,1.2,1.2
5520,2024-01-02 02:26:00.691,141.333,141.324,1.2,1.2
5521,2024-01-02 02:26:02.612,141.331,141.325,1.2,1.2
5522,2024-01-02 02:26:04.386,141.33,141.324,1.44,1.2
5523,2024-01-02 02:26:08.580,141.332,141.325,1.2,1.2
5524,2024-01-02 02:26:10.147,141.334,141.328,1.44,1.2
5525,2024-01-02 02:26:10.806,141.333,141.327,1.2,1.2
5526,2024-01-02 02:26:12.285,141.334,141.328,1.44,1.2
5527,2024-01-02 02:26:13.396,141.334,141.327,1.44,1.2
5528,2024-01-02 02:26:14.506,141.333,141.327,1.2,1.2
5529,2024-01-02 02:26:15.365,141.334,141.327,1.44,1.2
5530,2024-01-02 02:26:19.496,141.334,141.328,1.2,1.2
5531,2024-01-02 02:26:20.802,141.333,141.327,1.2,4.5
5532,2024-01-02 02:26:20.905,141.334,141.328,1.2,1.2
5533,2024-01-02 02:26:21.259,141.334,141.326,1.2,1.2
5534,2024-01-02 02:26:21.362,141.334,141.328,1.2,1.2
5535,2024-01-02 02:26:21.816,141.334,141.327,1.2,1.2
5536,2024-01-02 02:26:21.968,141.334,141.328,1.2,1.2
5537,2024-01-02 02:26:22.424,141.337,141.33,5.85,1.2
5538,2024-01-02 02:26:22.527,141.339,141.33,1.2,1.2
5539,2024-01-02 02:26:23.841,141.335,141.33,1.44,4.5
5540,2024-01-02 02:26:23.944,141.335,141.327,3.24,1.2
5541,2024-01-02 02:26:24.097,141.334,141.326,1.44,7.2
5542,2024-01-02 02:26:25.713,141.333,141.325,1.44,1.2
5543,2024-01-02 02:26:28.540,141.335,141.328,1.35,4.5
5544,2024-01-02 02:26:29.603,141.334,141.327,1.2,1.2
5545,2024-01-02 02:26:29.858,141.332,141.323,1.72,6.75
5546,2024-01-02 02:26:29.961,141.326,141.32,1.2,1.8
5547,2024-01-02 02:26:30.064,141.329,141.323,1.2,1.2
5548,2024-01-02 02:26:33.693,141.333,141.326,9.45,1.2
5549,2024-01-02 02:26:33.746,141.335,141.327,1.2,1.2
5550,2024-01-02 02:26:33.951,141.335,141.328,1.2,5.4
5551,2024-01-02 02:26:34.155,141.335,141.329,1.2,3.6
5552,2024-01-02 02:26:36.175,141.337,141.33,1.2,4.5
5553,2024-01-02 02:26:37.691,141.336,141.33,1.2,4.5
5554,2024-01-02 02:26:39.973,141.337,141.33,1.2,4.5
5555,2024-01-02 02:26:43.812,141.337,141.329,1.2,1.2
5556,2024-01-02 02:26:44.929,141.335,141.329,1.2,4.5
5557,2024-01-02 02:26:46.241,141.336,141.33,1.2,1.2
5558,2024-01-02 02:26:52.971,141.337,141.331,1.2,4.5
5559,2024-01-02 02:26:53.682,141.336,141.331,1.2,1.2
5560,2024-01-02 02:26:58.481,141.336,141.33,1.2,4.5
5561,2024-01-02 02:26:58.584,141.337,141.33,1.2,2.7
5562,2024-01-02 02:27:00.760,141.337,141.331,1.2,1.2
5563,2024-01-02 02:27:02.279,141.347,141.345,1.8,1.2
5564,2024-01-02 02:27:02.331,141.353,141.347,6.39,1.2
5565,2024-01-02 02:27:02.383,141.35,141.347,1.2,4.5
5566,2024-01-02 02:27:02.486,141.354,141.347,2.74,4.5
5567,2024-01-02 02:27:03.096,141.358,141.355,1.72,1.2
5568,2024-01-02 02:27:03.148,141.364,141.359,1.2,1.2
5569,2024-01-02 02:27:03.201,141.367,141.36,1.8,1.2
5570,2024-01-02 02:27:03.304,141.373,141.369,2.25,1.2
5571,2024-01-02 02:27:03.408,141.38,141.374,1.1,1.2
5572,2024-01-02 02:27:03.460,141.38,141.373,1.8,1.2
5573,2024-01-02 02:27:03.512,141.377,141.371,1.2,6.3
5574,2024-01-02 02:27:03.615,141.378,141.373,1.2,1.2
5575,2024-01-02 02:27:03.820,141.38,141.374,1.2,1.2
5576,2024-01-02 02:27:04.378,141.381,141.375,1.2,1.2
5577,2024-01-02 02:27:09.424,141.383,141.378,1.44,1.2
5578,2024-01-02 02:27:09.528,141.375,141.37,1.44,1.2
5579,2024-01-02 02:27:09.682,141.376,141.37,1.8,4.5
5580,2024-01-02 02:27:09.785,141.376,141.368,1.89,4.5
5581,2024-01-02 02:27:10.696,141.376,141.37,4.95,1.2
5582,2024-01-02 02:27:10.749,141.379,141.371,2.7,6.3
5583,2024-01-02 02:27:10.952,141.38,141.372,1.2,1.2
5584,2024-01-02 02:27:11.056,141.38,141.371,1.2,1.2
5585,2024-01-02 02:27:11.916,141.375,141.37,5.04,1.2
5586,2024-01-02 02:27:14.195,141.375,141.369,1.72,4.5
5587,2024-01-02 02:27:14.298,141.373,141.368,1.44,1.2
5588,2024-01-02 02:27:15.208,141.372,141.367,1.2,4.5
5589,2024-01-02 02:27:15.311,141.37,141.364,1.2,8.1
5590,2024-01-02 02:27:16.175,141.37,141.362,1.2,4.5
5591,2024-01-02 02:27:17.689,141.368,141.361,1.2,1.2
5592,2024-01-02 02:27:17.793,141.367,141.361,1.2,4.5
5593,2024-01-02 02:27:17.896,141.368,141.36,1.2,4.5
5594,2024-01-02 02:27:17.999,141.369,141.362,1.2,4.5
5595,2024-01-02 02:27:18.102,141.369,141.36,1.2,3.6
5596,2024-01-02 02:27:18.256,141.368,141.36,1.2,1.2
5597,2024-01-02 02:27:21.645,141.364,141.359,1.2,3.6
5598,2024-01-02 02:27:21.697,141.365,141.355,1.2,1.35
5599,2024-01-02 02:27:21.800,141.366,141.36,1.2,1.2
5600,2024-01-02 02:27:21.852,141.368,141.359,1.2,3.15
5601,2024-01-02 02:27:21.954,141.369,141.362,1.2,1.2
5602,2024-01-02 02:27:22.057,141.369,141.363,1.2,3.6
5603,2024-01-02 02:27:22.159,141.369,141.361,1.2,4.5
5604,2024-01-02 02:27:22.262,141.368,141.36,1.2,3.15
5605,2024-01-02 02:27:22.566,141.368,141.361,1.2,3.6
5606,2024-01-02 02:27:22.771,141.368,141.362,1.2,3.6
5607,2024-01-02 02:27:24.391,141.37,141.36,1.32,4.5
5608,2024-01-02 02:27:24.646,141.372,141.365,1.2,4.5
5609,2024-01-02 02:27:24.750,141.378,141.369,1.12,4.5
5610,2024-01-02 02:27:24.802,141.378,141.369,1.2,4.5
5611,2024-01-02 02:27:25.056,141.378,141.37,1.2,3.6
5612,2024-01-02 02:27:25.159,141.378,141.371,1.2,3.6
5613,2024-01-02 02:27:26.269,141.379,141.369,1.2,3.6
5614,2024-01-02 02:27:26.674,141.378,141.371,1.2,3.6
5615,2024-01-02 02:27:27.179,141.378,141.37,1.2,5.4
5616,2024-01-02 02:27:29.393,141.381,141.372,1.2,1.2
5617,2024-01-02 02:27:29.547,141.379,141.372,1.2,3.6
5618,2024-01-02 02:27:29.598,141.379,141.37,1.2,4.95
5619,2024-01-02 02:27:30.610,141.379,141.369,1.44,2.7
5620,2024-01-02 02:27:30.815,141.37,141.367,1.2,3.6
5621,2024-01-02 02:27:30.918,141.37,141.367,1.2,1.8
5622,2024-01-02 02:27:30.969,141.37,141.363,1.2,1.8
5623,2024-01-02 02:27:31.021,141.374,141.365,1.8,4.5
5624,2024-01-02 02:27:31.073,141.374,141.368,1.2,1.2
5625,2024-01-02 02:27:31.176,141.375,141.367,1.2,1.2
5626,2024-01-02 02:27:31.279,141.374,141.366,1.2,4.5
5627,2024-01-02 02:27:34.014,141.375,141.367,1.2,1.2
5628,2024-01-02 02:27:34.066,141.378,141.369,1.35,1.2
5629,2024-01-02 02:27:36.799,141.377,141.369,1.2,4.5
5630,2024-01-02 02:27:36.902,141.378,141.37,1.2,1.2
5631,2024-01-02 02:27:39.366,141.382,141.374,5.97,1.2
5632,2024-01-02 02:27:39.469,141.382,141.374,1.44,1.2
5633,2024-01-02 02:27:40.428,141.382,141.373,1.44,1.2
5634,2024-01-02 02:27:42.701,141.372,141.37,1.2,2.25
5635,2024-01-02 02:27:42.804,141.374,141.369,3.15,2.25
5636,2024-01-02 02:27:42.856,141.374,141.364,1.2,1.2
5637,2024-01-02 02:27:43.060,141.375,141.369,1.35,3.6
5638,2024-01-02 02:27:43.163,141.375,141.367,1.2,6.3
5639,2024-01-02 02:27:43.316,141.376,141.368,1.2,1.2
5640,2024-01-02 02:27:47.853,141.377,141.369,2.34,3.6
5641,2024-01-02 02:27:47.955,141.378,141.369,2.34,3.6
5642,2024-01-02 02:27:48.259,141.377,141.369,2.34,3.6
5643,2024-01-02 02:27:49.467,141.377,141.368,1.8,7.2
5644,2024-01-02 02:27:50.427,141.38,141.369,1.2,4.5
5645,2024-01-02 02:27:52.654,141.376,141.369,1.2,4.5
5646,2024-01-02 02:27:54.176,141.377,141.37,1.2,1.2
5647,2024-01-02 02:27:56.641,141.378,141.372,1.2,3.6
5648,2024-01-02 02:27:56.744,141.379,141.371,1.2,2.7
5649,2024-01-02 02:27:57.149,141.379,141.372,1.2,3.6
5650,2024-01-02 02:27:57.856,141.379,141.371,1.2,6.75
5651,2024-01-02 02:27:58.713,141.381,141.371,1.2,4.5
5652,2024-01-02 02:27:59.218,141.38,141.373,1.2,3.6
5653,2024-01-02 02:28:00.783,141.386,141.378,4.05,1.8
5654,2024-01-02 02:28:00.835,141.384,141.377,1.2,6.75
5655,2024-01-02 02:28:00.887,141.382,141.376,1.2,3.6
5656,2024-01-02 02:28:00.991,141.382,141.378,1.2,3.6
5657,2024-01-02 02:28:01.195,141.383,141.378,1.2,3.6
5658,2024-01-02 02:28:02.657,141.38,141.373,5.12,3.97
5659,2024-01-02 02:28:02.760,141.376,141.374,1.2,2.25
5660,2024-01-02 02:28:02.811,141.376,141.37,1.2,1.8
5661,2024-01-02 02:28:02.964,141.376,141.369,1.2,4.5
5662,2024-01-02 02:28:03.066,141.379,141.369,1.2,3.6
5663,2024-01-02 02:28:03.575,141.377,141.369,1.2,6.3
5664,2024-01-02 02:28:03.627,141.379,141.371,1.2,1.2
5665,2024-01-02 02:28:03.730,141.378,141.37,1.2,1.2
5666,2024-01-02 02:28:03.984,141.377,141.371,1.2,1.2
5667,2024-01-02 02:28:04.087,141.376,141.37,1.2,3.6
5668,2024-01-02 02:28:04.240,141.377,141.368,1.2,6.3
5669,2024-01-02 02:28:05.503,141.376,141.368,1.2,4.5
5670,2024-01-02 02:28:06.612,141.376,141.368,1.62,4.5
5671,2024-01-02 02:28:06.716,141.368,141.364,1.2,1.8
5672,2024-01-02 02:28:06.768,141.364,141.359,1.44,3.6
5673,2024-01-02 02:28:06.871,141.362,141.357,1.2,1.8
5674,2024-01-02 02:28:06.923,141.362,141.355,1.2,3.15
5675,2024-01-02 02:28:07.636,141.361,141.353,1.2,3.6
5676,2024-01-02 02:28:07.941,141.36,141.353,1.2,3.6
5677,2024-01-02 02:28:08.798,141.36,141.354,1.2,3.6
5678,2024-01-02 02:28:09.052,141.36,141.353,1.2,3.6
5679,2024-01-02 02:28:09.709,141.36,141.354,1.2,3.6
5680,2024-01-02 02:28:10.014,141.36,141.353,1.2,4.5
5681,2024-01-02 02:28:12.741,141.362,141.355,1.2,1.2
5682,2024-01-02 02:28:12.843,141.363,141.355,1.2,1.2
5683,2024-01-02 02:28:13.199,141.362,141.354,1.2,4.5
5684,2024-01-02 02:28:14.868,141.356,141.35,1.2,1.8
5685,2024-01-02 02:28:14.971,141.358,141.349,1.2,1.2
5686,2024-01-02 02:28:15.074,141.357,141.349,1.2,1.2
5687,2024-01-02 02:28:15.176,141.358,141.349,1.2,1.2
5688,2024-01-02 02:28:15.379,141.357,141.349,1.2,1.2
5689,2024-01-02 02:28:15.836,141.356,141.348,1.2,3.6
5690,2024-01-02 02:28:15.940,141.356,141.347,1.2,1.2
5691,2024-01-02 02:28:16.346,141.355,141.344,1.2,4.5
5692,2024-01-02 02:28:16.501,141.353,141.345,1.2,1.2
5693,2024-01-02 02:28:18.068,141.353,141.346,1.44,1.2
5694,2024-01-02 02:28:18.573,141.35,141.345,1.44,3.6
5695,2024-01-02 02:28:18.625,141.348,141.342,1.2,2.25
5696,2024-01-02 02:28:18.780,141.345,141.338,1.2,4.5
5697,2024-01-02 02:28:20.553,141.342,141.335,1.2,6.3
5698,2024-01-02 02:28:21.463,141.343,141.336,1.2,1.2
5699,2024-01-02 02:28:21.565,141.344,141.338,1.44,1.2
5700,2024-01-02 02:28:23.633,141.343,141.336,1.2,4.5
5701,2024-01-02 02:28:24.089,141.341,141.334,1.2,1.2
5702,2024-01-02 02:28:24.192,141.34,141.333,1.2,1.2
5703,2024-01-02 02:28:25.660,141.34,141.334,1.2,1.2
5704,2024-01-02 02:28:35.043,141.34,141.333,1.2,4.5
5705,2024-01-02 02:28:38.378,141.34,141.335,1.2,3.6
5706,2024-01-02 02:28:38.429,141.342,141.335,1.2,3.6
5707,2024-01-02 02:28:38.785,141.342,141.334,1.2,4.5
5708,2024-01-02 02:28:39.393,141.34,141.333,1.2,4.5
5709,2024-01-02 02:28:39.599,141.338,141.33,1.2,1.12
5710,2024-01-02 02:28:39.701,141.338,141.33,1.2,1.2
5711,2024-01-02 02:28:39.905,141.338,141.331,1.2,3.6
5712,2024-01-02 02:28:40.158,141.338,141.33,1.2,1.2
5713,2024-01-02 02:28:42.381,141.34,141.332,1.2,1.2
5714,2024-01-02 02:28:42.484,141.338,141.329,1.2,7.65
5715,2024-01-02 02:28:47.439,141.337,141.328,1.2,1.2
5716,2024-01-02 02:28:47.541,141.338,141.328,1.44,1.2
5717,2024-01-02 02:28:50.924,141.336,141.328,1.2,4.5
5718,2024-01-02 02:28:50.976,141.327,141.324,2.7,2.48
5719,2024-01-02 02:28:51.079,141.327,141.318,1.2,6.3
5720,2024-01-02 02:28:51.131,141.327,141.321,5.4,1.2
5721,2024-01-02 02:28:51.183,141.33,141.32,1.2,1.2
5722,2024-01-02 02:28:51.387,141.329,141.322,1.2,1.2
5723,2024-01-02 02:28:51.945,141.329,141.321,1.2,1.2
5724,2024-01-02 02:28:53.056,141.328,141.321,1.2,1.2
5725,2024-01-02 02:28:53.159,141.329,141.321,1.44,1.2
5726,2024-01-02 02:28:54.320,141.329,141.322,1.2,1.44
5727,2024-01-02 02:28:54.423,141.329,141.323,1.2,3.6
5728,2024-01-02 02:28:54.626,141.329,141.322,1.2,5.04
5729,2024-01-02 02:28:57.295,141.33,141.323,1.2,1.2
5730,2024-01-02 02:28:57.347,141.332,141.325,1.2,1.2
5731,2024-01-02 02:28:57.450,141.332,141.324,1.2,1.2
5732,2024-01-02 02:28:58.107,141.33,141.323,1.2,1.2
5733,2024-01-02 02:29:01.691,141.333,141.325,1.2,1.2
5734,2024-01-02 02:29:02.011,141.334,141.327,1.2,1.2
5735,2024-01-02 02:29:02.570,141.332,141.325,1.32,1.2
5736,2024-01-02 02:29:02.673,141.33,141.323,1.2,4.5
5737,2024-01-02 02:29:05.646,141.33,141.324,1.2,1.2
5738,2024-01-02 02:29:08.313,141.328,141.322,1.44,3.6
5739,2024-01-02 02:29:08.365,141.327,141.321,1.72,5.4
5740,2024-01-02 02:29:08.468,141.327,141.32,7.47,2.7
5741,2024-01-02 02:29:08.570,141.326,141.319,2.22,1.2
5742,2024-01-02 02:29:14.722,141.325,141.319,1.72,3.6
5743,2024-01-02 02:29:14.825,141.325,141.319,5.94,3.6
5744,2024-01-02 02:29:17.247,141.319,141.316,1.44,1.2
5745,2024-01-02 02:29:17.299,141.319,141.312,1.44,2.25
5746,2024-01-02 02:29:17.401,141.319,141.311,1.44,1.2
5747,2024-01-02 02:29:18.110,141.319,141.309,1.2,4.5
5748,2024-01-02 02:29:20.334,141.317,141.309,1.2,4.5
5749,2024-01-02 02:29:22.249,141.318,141.311,1.8,1.2
5750,2024-01-02 02:29:22.352,141.319,141.311,1.8,1.2
5751,2024-01-02 02:29:22.505,141.318,141.311,1.2,1.2
5752,2024-01-02 02:29:24.020,141.318,141.31,1.8,4.5
5753,2024-01-02 02:29:24.475,141.317,141.31,1.2,1.2
5754,2024-01-02 02:29:26.493,141.312,141.307,1.2,1.2
5755,2024-01-02 02:29:26.596,141.313,141.305,1.8,2.7
5756,2024-01-02 02:29:27.207,141.313,141.306,1.2,1.2
5757,2024-01-02 02:29:34.303,141.308,141.302,1.2,1.32
5758,2024-01-02 02:29:34.406,141.309,141.301,1.2,1.2
5759,2024-01-02 02:29:34.508,141.308,141.3,1.2,6.3
5760,2024-01-02 02:29:34.662,141.307,141.3,1.2,1.2
5761,2024-01-02 02:29:34.765,141.308,141.3,1.8,1.2
5762,2024-01-02 02:29:35.472,141.307,141.3,1.2,1.2
5763,2024-01-02 02:29:35.576,141.308,141.3,1.8,1.2
5764,2024-01-02 02:29:36.032,141.307,141.3,1.2,1.2
5765,2024-01-02 02:29:36.338,141.306,141.3,1.2,1.2
5766,2024-01-02 02:29:36.440,141.307,141.299,1.8,1.2
5767,2024-01-02 02:29:37.048,141.306,141.298,1.2,3.6
5768,2024-01-02 02:29:37.150,141.306,141.297,1.2,3.6
5769,2024-01-02 02:29:37.860,141.306,141.295,1.2,5.4
5770,2024-01-02 02:29:38.115,141.302,141.295,1.2,1.32
5771,2024-01-02 02:29:38.522,141.303,141.296,1.89,1.2
5772,2024-01-02 02:29:38.825,141.303,141.294,1.2,1.2
5773,2024-01-02 02:29:41.147,141.301,141.293,1.2,4.5
5774,2024-01-02 02:29:41.251,141.298,141.291,1.8,2.7
5775,2024-01-02 02:29:41.302,141.298,141.293,1.8,3.6
5776,2024-01-02 02:29:41.406,141.299,141.292,1.2,5.4
5777,2024-01-02 02:29:41.559,141.3,141.292,1.2,5.4
5778,2024-01-02 02:29:42.265,141.301,141.294,1.2,1.2
5779,2024-01-02 02:29:42.368,141.302,141.295,1.2,1.2
5780,2024-01-02 02:29:42.824,141.302,141.296,1.2,1.2
5781,2024-01-02 02:29:43.078,141.302,141.295,1.2,4.5
5782,2024-01-02 02:29:43.587,141.301,141.295,1.2,1.2
5783,2024-01-02 02:29:44.598,141.3,141.294,1.2,4.5
5784,2024-01-02 02:29:45.156,141.301,141.294,1.2,1.2
5785,2024-01-02 02:29:46.220,141.303,141.295,1.2,1.2
5786,2024-01-02 02:29:46.322,141.303,141.296,1.2,3.6
5787,2024-01-02 02:29:47.180,141.303,141.295,1.2,1.8
5788,2024-01-02 02:29:47.232,141.311,141.305,5.44,1.2
5789,2024-01-02 02:29:47.286,141.315,141.309,1.2,3.6
5790,2024-01-02 02:29:48.805,141.315,141.308,1.2,1.2
5791,2024-01-02 02:29:48.857,141.313,141.305,1.2,1.2
5792,2024-01-02 02:29:49.818,141.314,141.307,1.2,1.2
5793,2024-01-02 02:29:51.537,141.314,141.306,1.32,1.2
5794,2024-01-02 02:29:51.639,141.312,141.304,1.2,4.5
5795,2024-01-02 02:29:53.001,141.313,141.307,1.2,1.2
5796,2024-01-02 02:29:53.153,141.314,141.307,1.8,1.2
5797,2024-01-02 02:29:53.964,141.313,141.307,1.2,1.2
5798,2024-01-02 02:29:55.380,141.314,141.307,1.8,1.2
